1,1903522,php,php-src,framework,C,The PHP Interpreter,http://www.php.net,https://api.github.com/repos/php/php-src,https://github.com/php/php-src,https://api.github.com/repos/php/php-src/commits{/sha},https://api.github.com/repos/php/php-src/issues{/number},https://api.github.com/repos/php/php-src/pulls{/number},2011-06-16T01:52:25Z,master,2017-03-20 14:00:54,2017-03-20 14:00:54
2,3228505,atom,atom,framework,CoffeeScript,The hackable text editor :atom:,https://atom.io,https://api.github.com/repos/atom/atom,https://github.com/atom/atom,https://api.github.com/repos/atom/atom/commits{/sha},https://api.github.com/repos/atom/atom/issues{/number},https://api.github.com/repos/atom/atom/pulls{/number},2012-01-20T18:18:21Z,master,2017-03-21 18:50:39,2017-03-21 18:50:39
3,3470471,FortAwesome,Font-Awesome,framework,HTML,The iconic font and CSS toolkit,http://fontawesome.io,https://api.github.com/repos/FortAwesome/Font-Awesome,https://github.com/FortAwesome/Font-Awesome,https://api.github.com/repos/FortAwesome/Font-Awesome/commits{/sha},https://api.github.com/repos/FortAwesome/Font-Awesome/issues{/number},https://api.github.com/repos/FortAwesome/Font-Awesome/pulls{/number},2012-02-17T14:19:43Z,master,2017-03-21 19:39:49,2017-03-21 19:39:49
4,167174,jquery,jquery,framework,JavaScript,jQuery JavaScript Library,https://jquery.com/,https://api.github.com/repos/jquery/jquery,https://github.com/jquery/jquery,https://api.github.com/repos/jquery/jquery/commits{/sha},https://api.github.com/repos/jquery/jquery/issues{/number},https://api.github.com/repos/jquery/jquery/pulls{/number},2009-04-03T15:20:14Z,master,2017-03-21 21:31:48,2017-03-21 21:31:48
5,52855516,Homebrew,homebrew-core,framework,Ruby,:beers: Core formulae for the Homebrew package manager,https://brew.sh,https://api.github.com/repos/Homebrew/homebrew-core,https://github.com/Homebrew/homebrew-core,https://api.github.com/repos/Homebrew/homebrew-core/commits{/sha},https://api.github.com/repos/Homebrew/homebrew-core/issues{/number},https://api.github.com/repos/Homebrew/homebrew-core/pulls{/number},2016-03-01T06:58:36Z,master,2017-03-21 21:42:13,2017-03-21 21:42:13
6,952189,Unknown,backbone,framework,JavaScript,"Give your JS App some Backbone with Models, Views, Collections, and Events",http://backbonejs.org,https://api.github.com/repos/jashkenas/backbone,https://github.com/jashkenas/backbone,https://api.github.com/repos/jashkenas/backbone/commits{/sha},https://api.github.com/repos/jashkenas/backbone/issues{/number},https://api.github.com/repos/jashkenas/backbone/pulls{/number},2010-09-30T19:41:28Z,master,2017-03-21 21:49:44,2017-03-21 21:49:44
7,1181927,bitcoin,bitcoin,framework,C++,Bitcoin Core integration/staging tree,https://bitcoin.org/en/download,https://api.github.com/repos/bitcoin/bitcoin,https://github.com/bitcoin/bitcoin,https://api.github.com/repos/bitcoin/bitcoin/commits{/sha},https://api.github.com/repos/bitcoin/bitcoin/issues{/number},https://api.github.com/repos/bitcoin/bitcoin/pulls{/number},2010-12-19T15:16:43Z,master,2017-03-22 21:17:15,2017-03-22 21:17:15
